name,lng,lat,9M5g_yonghushu,9M5g_liuliang,9M4g_liuliang,9MSite_zhuliubi,9M_fugailv,9M_tousu,12M5g_yonghushu,12M5g_liuliang,12M4g_liuliang,12MSite_zhuliubi,12M_fugailv,12M_tousu,归属区域名称,
通州5G次渠村西北2H,116.870318,39.816581,98,2.05,1.27,0.6174 ,0.9842 ,,190,3.46,0.3070993,0.9180 ,0.9960 ,,,
城一5G朝阳常营苗圃共联通1H,116.617884,39.921772,771,5.11,1.82,0.7374 ,0.9860 ,,1698,10.68,0.722025728,0.9370 ,0.9950 ,,,
顺义5G天纬二街东1H,116.559243,40.080665,1407,7.44,6.8,0.5222 ,0.9923 ,,967,4.05,1.005197847,0.8010 ,0.9980 ,,,
城一5G朝阳双桥东路克劳沃基地1H,116.60857,39.87939,194,4.63,1.2,0.7947 ,0.9707 ,,515,9.03,0.546275473,0.9430 ,0.9870 ,,,
城二5G丰台沟西村村西1Z,116.142639,39.879704,1047,0.98,2,0.3292 ,0.9932 ,,1634,17.84,0,1.0000 ,0.9690 ,,,
城三5G门头沟龙门新区1Z,116.080721,39.946111,946,6.78,0.55,0.9251 ,0.9911 ,,1508,22.57,0.012855573,0.9990 ,0.9930 ,,,
延庆5G龙达盛公司3Z,116.150291,40.525571,49,7.11,10.51,0.4035 ,0.9741 ,,59,7.82,1.03006052,0.8840 ,0.9840 ,,,
城三5G海淀北京信息技术学院1Z,116.265828,40.051804,994,9.41,0.37,0.9624 ,0.9678 ,,2674,30.94,0.543353189,0.9830 ,0.9660 ,,,
大兴5G亦庄一栋洋房东侧1H,116.49592,39.79657,139,1.29,0.84,0.6065 ,0.9910 ,,3114,19.89,0.359230615,0.9820 ,0.9900 ,,,
城一5G朝阳杜仲公园北共电信1H,116.561203,39.897926,532,5.99,7.02,0.4605 ,0.9932 ,,638,7.01,0.750137212,0.9030 ,0.9990 ,,,
顺义5G河南村南820m1H,116.69226,40.09443,538,17.99,35.47,0.3365 ,0.9772 ,,0,0,6.525029234,0.0000 ,0.9650 ,,,
怀柔5G雁栖湖东1H,116.681849,40.397654,54,5.75,8.31,0.4089 ,0.9882 ,,65,6.33,0.448996019,0.9340 ,0.9980 ,,雁栖湖APEC峰会中心,
城三5G海淀污水处理厂ZTE26G,116.292925,40.018431,237,0,0.58,0.0000 ,0.9783 ,,345,5.5,0.047065711,0.9920 ,0.9510 ,,,
城二5G丰台太平岭森林派出所1Z,116.130921,39.849804,323,1.54,0.02,0.9847 ,0.9911 ,,761,11.18,0.000947757,1.0000 ,0.9910 ,,,
城二5G丰台团河路小灯杆1Z,116.371706,39.79412,57,0.75,1.19,0.3872 ,0.9973 ,,68,0.83,0.091729037,0.9000 ,1.0000 ,,,
昌平5G泥洼村1Z,116.312151,40.191404,58,1.89,11.69,0.1394 ,0.9637 ,,70,2.08,2.132881134,0.4940 ,0.9730 ,,,
城三5G海淀闵航路29号工程大学1Z,116.244563,39.965886,1082,9.59,4,0.7057 ,0.9905 ,,71,10.55,0,1.0000 ,1.0000 ,,,
城二5G丰台桥西街村1Z,116.205895,39.847805,883,1.69,4.67,0.2657 ,0.9762 ,,1059,3.52,0.121776335,0.9670 ,0.9810 ,,,
昌平5G南口镇小学南1Z,116.121492,40.233085,62,8.52,7.76,0.5233 ,0.9856 ,,74,9.37,3.068036954,0.7530 ,0.9950 ,,,
通州5G西总屯2H,116.64249,39.8868,688,12.27,21,0.3689 ,0.9929 ,,919,12.13,2.488368308,0.8300 ,1.0000 ,,首都副中心5G示范区,
城一5G朝阳垡头南站公寓楼1H,116.516944,39.857222,618,6.22,0.99,0.8622 ,0.9987 ,,742,12.31,0.352323562,0.9720 ,1.0000 ,,北京小红门商圈,
平谷5G中罗庄1H,117.116527,40.163561,0,0,7.37,0.0000 ,0.9878 ,,0,0,0.017282358,0.0000 ,0.9870 ,,,
昌平5G九台庄园东1Z,116.38486,40.07547,4370,3.9,0.26,0.9377 ,0.9674 ,,79,4.29,0.315356216,0.9320 ,1.0000 ,,,
延庆5G青少年宫2Z,115.970071,40.46958,346,1.2,3.66,0.2468 ,0.9949 ,,599,14.78,1.322783108,0.9180 ,1.0000 ,,北京延庆世园会区域,
密云5G聚源湖书院1H,116.81257,40.39777,137,5.24,16.09,0.2457 ,0.9936 ,,179,6.48,0.717016913,0.9000 ,0.9910 ,,首都密云生态涵养典范区,
房山5G长阳熙悦山商务楼北1Z,116.206833,39.773907,1447,4.43,0.13,0.9714 ,0.9608 ,,735,3.43,0.058315456,0.9830 ,0.9720 ,,,
顺义5G鲜花港东侧1H,116.795,40.17972,82,2.15,5.47,0.2820 ,0.8850 ,,91,0.4,0.038479667,0.9130 ,0.9680 ,,,
延庆5G广积屯村南2Z,116.003691,40.473714,1216,2.43,2.32,0.5122 ,0.9904 ,,85,2.67,2.210023354,0.5470 ,0.9820 ,,北京延庆世园会区域,
房山5G良乡六环良乡梨村南1Z,116.17149,39.694786,2854,2.38,1.16,0.6721 ,0.8889 ,,5,2.61,1.500970253,0.6350 ,0.9620 ,,北京良乡大学城,1.500970253
城一5G朝阳双桥三元苗圃1H,116.61519,39.883678,55,0.1,2.37,0.0396 ,0.9773 ,,90,1,0.057302909,0.9460 ,0.9770 ,,,
城一5G朝阳北纬40度小区东北角1H,116.46113,40.02411,147,2.47,4.29,0.3650 ,0.9936 ,,1608,10.78,0.037262806,0.9970 ,0.9980 ,,对外经贸大学,
昌平5G亭子庄村南1Z,116.139741,40.172577,379,1.16,0.01,0.9916 ,0.9904 ,,464,4.54,0.003221977,0.9990 ,0.9910 ,,,
城三5G海淀建清园7天酒店1Z,116.342652,40.015108,0,0,2,0.0000 ,0.9922 ,,2560,28.42,0,1.0000 ,1.0000 ,,清华大学,
平谷5G银河家具城1H,117.089767,40.147976,493,9.1,9.97,0.4771 ,0.9905 ,,902,9.43,0.080841417,0.9920 ,1.0000 ,,首都东部绿色生态谷,
城三5G海淀草场村西北美德恒1Z,116.111028,40.078215,144,5.3,2,0.7262 ,0.9927 ,,229,15.27,0,1.0000 ,1.0000 ,,,
房山5G石楼京昆石楼村东1Z,115.99668,39.641451,883,0.81,0,0.9982 ,1.0000 ,,725,15.63,0.000242474,1.0000 ,0.9930 ,,,
平谷5G铁塔马昌营小学东1H,116.998332,40.117095,0,0,3.76,0.0000 ,0.9887 ,,0,0,0.120204328,0.0000 ,0.9880 ,,,
城一5G朝阳马各庄东南角1H,116.60498,39.94724,283,1.17,1.12,0.5108 ,0.9950 ,,340,2.11,0.160770321,0.9290 ,0.9990 ,,对外经贸大学,
城一5G朝阳第四电台1H,116.544906,39.930701,792,3.7,5.54,0.4003 ,0.9960 ,,1214,4.93,1.711280788,0.7420 ,0.9990 ,,,
通州5G百合湾商业楼1HM,116.615584,39.899961,0,0,1.24,0.0000 ,0.9941 ,,0,0,0.152354274,0.0000 ,0.9940 ,,,
顺义5G枯柳树环岛北1H,116.568425,40.120711,2169,9.83,1.02,0.9057 ,0.9829 ,,4869,12.57,0.105776578,0.9920 ,0.9960 ,,,
城三5G门头沟双峪路六合环岛1Z,116.114944,39.935957,1486,1.89,2.61,0.4202 ,0.9961 ,,1783,2.72,0.032901622,0.9880 ,1.0000 ,,,
通州5G次渠印刷厂北2H,116.55879,39.81068,289,87.52,7.38,0.9223 ,0.9722 ,,660,34.69,1.212811834,0.9660 ,0.9970 ,,,
城二5G丰台王佐石油库西1Z,116.170281,39.797811,3682,9.44,3.54,0.7274 ,0.9658 ,,5503,154.04,0.255433177,0.9980 ,0.9160 ,,,
顺义5G沙子营1H,116.82111,40.12305,186,10.25,12.09,0.4588 ,0.9836 ,,417,9.03,0.594966227,0.9380 ,0.9950 ,,,
城三5G海淀玉带路南端1Z,116.257552,39.995916,1452,0,2.46,0.0000 ,0.9964 ,,2097,26.91,0.532074988,0.9810 ,1.0000 ,,,
顺义5G于庄小区西1H,116.48019,40.1324,210,2.65,8.62,0.2353 ,0.9845 ,,672,4.28,0.26022615,0.9430 ,0.9840 ,,,
城二5G丰台大灰厂修建队1Z,116.104793,39.851259,288,6.63,1.09,0.8590 ,0.9313 ,,390,24.12,0.405919755,0.9830 ,0.9050 ,,,
房山5G城关南关支行西北木桶厂1Z,115.973425,39.69483,521,4.24,1.13,0.7897 ,0.9939 ,,428,7.66,1.178253075,0.8670 ,0.9640 ,,,
城三5G海淀田村中部广厦1Z,116.239265,39.928921,846,14.49,6.97,0.6753 ,0.9881 ,,1475,38.38,0.017664528,1.0000 ,1.0000 ,,,
城三5G门头沟东辛称村西1Z,116.131614,39.895901,94,3.04,11.44,0.2099 ,0.9911 ,,113,3.34,1.130023601,0.7470 ,0.9760 ,,,
城二5G丰台王佐铁匠营村北1Z,116.146481,39.775231,602,3.13,0.04,0.9886 ,0.8904 ,,1781,16.85,0.110071438,0.9940 ,0.9000 ,,,
城一5G朝阳海关驻朝阳口岸1H,116.474722,39.836388,1413,14.96,31.46,0.3223 ,0.9996 ,,1660,2.9,2.697093529,0.5180 ,0.9990 ,,北京龙潭湖景区,
城三5G海淀上庄南沙河东路北侧1Z,116.23211,40.1096,461,0.9,1.3,0.4080 ,0.9742 ,,1322,4.87,0.408388647,0.9230 ,0.9740 ,,,
城二5G丰台银建修理公司东1Z,116.243007,39.847514,1206,7.99,2.89,0.7345 ,0.9971 ,,118,8.79,0.574294316,0.9390 ,1.0000 ,,首都经济贸易科技园区,
城一5G朝阳景观大道南02号信息柱1H,116.387587,39.989693,40,1.22,1.2,0.5047 ,0.9875 ,,377,1.14,0.110737565,0.9110 ,0.9980 ,,,
通州5G聚富苑四街2H,116.695832,39.679363,0,0,10.87,0.0000 ,0.9969 ,,0,0,2.439939708,0.0000 ,0.9960 ,,,
大兴5G泰普生物科学公司1H,116.458525,39.809019,2439,5.32,5.17,0.5069 ,0.9911 ,,2927,12.23,0.657100059,0.9490 ,0.9990 ,,北京小红门商圈,
城三5G海淀北安河南1Z,116.114661,40.057081,0,0,2.17,0.0000 ,0.9961 ,,139,5.1,0.006147551,0.9990 ,1.0000 ,,,
通州5G冀东发展科技2H,116.553751,39.826176,0,0,0.07,0.0000 ,0.9733 ,,0,0,0.337705344,0.0000 ,0.9730 ,,,
城二5G崇文体育局1H,116.411388,39.878611,592,6.42,12.53,0.3386 ,0.9888 ,,557,6.44,1.914493928,0.7710 ,0.9980 ,,北京龙潭湖景区,
城二5G丰台王佐怪村东1Z,116.104522,39.788932,3310,5.95,1.07,0.8472 ,0.9935 ,,4770,20.38,0.235275439,0.9890 ,0.9480 ,,,
城二5G崇文北岗子街8号1H,116.419881,39.889138,229,7.1,3.14,0.6936 ,0.9886 ,,411,7.68,0.413504217,0.9490 ,1.0000 ,,北京龙潭湖景区,
城一5G朝阳驼房营污水厂1H,116.507777,39.963888,232,16.87,15.76,0.5170 ,0.9960 ,,418,13.15,2.098890727,0.8620 ,1.0000 ,,,
城一5G朝阳东窑村东门东侧十字路口1H,116.60601,39.99681,243,9.17,9.27,0.4973 ,0.9998 ,,437,7.76,0.462970253,0.9440 ,0.9970 ,,对外经贸大学,
平谷5G联通黄松峪村1H,117.250752,40.233705,36,1.33,2.86,0.3174 ,0.9983 ,,43,0.55,0.002844761,0.9950 ,0.9990 ,,首都东部绿色生态谷,
城二5G丰台宛平城综合市场1Z,116.225944,39.850774,12110,1.28,7.03,0.1545 ,0.9894 ,,11233,31.31,0.385914652,0.9880 ,1.0000 ,,,
城一5G朝阳马各庄村北1H,116.59045,39.95689,160,1.97,0.55,0.7813 ,0.9959 ,,304,1.73,0.069767087,0.9610 ,1.0000 ,,,
昌平5G辛立庄1Z,116.153571,40.246211,480,3.91,9.31,0.2959 ,0.9556 ,,536,10.56,2.155818764,0.8300 ,0.9690 ,,,
昌平5G京张高铁主站三十1Z,116.143686,40.236618,0,0,2.7,0.0000 ,0.9778 ,,1950,17.83,0.340090294,0.9810 ,0.9870 ,,,
城一5G朝阳观音堂桥东基站北1H,116.548108,39.886383,303,1.44,4.4,0.2469 ,0.9960 ,,1454,3.64,0.41616371,0.8970 ,1.0000 ,,北京工业大学,
通州5G马桥苏宁北2H,116.566685,39.768314,853,34.86,1,0.9721 ,0.9938 ,,1784,15.61,0,1.0000 ,0.9990 ,,,
城三5G海淀稻香湖北侧1Z,116.16926,40.10296,0,0,0.02,0.0000 ,0.9904 ,,627,3.9,0.026791705,0.9930 ,1.0000 ,,,
城一5G朝阳双桥苏家屯村西南1H,116.605855,39.875591,345,2.4,3.03,0.4419 ,0.9941 ,,684,3.57,0.196504618,0.9480 ,0.9980 ,,,
城一5G朝阳陈家村东1H,116.487777,39.849166,249,26.33,45.2,0.3681 ,0.9984 ,,341,36.27,7.042141304,0.8370 ,1.0000 ,,北京小红门商圈,
城二5G丰台中国联航西1Z,116.374881,39.795011,536,4.81,4.27,0.5299 ,0.9645 ,,1214,24.49,0.102394879,0.9960 ,0.9980 ,,,
大兴5G采育镇1H,116.670639,39.660417,1540,11.33,18.64,0.3781 ,0.9877 ,,2451,14.99,2.33218258,0.8650 ,0.9850 ,,,
城三5G海淀闵庄南路北侧1Z,116.241476,39.953544,0,0,2.75,0.0000 ,0.9905 ,,1150,21.24,0,1.0000 ,1.0000 ,,,
平谷5G东寺渠1H,117.112,40.1296,386,14.99,28.85,0.3418 ,0.9938 ,,387,3.6,0.231148817,0.9400 ,0.9970 ,,首都东部绿色生态谷,
大兴5G桂村1H,116.366763,39.695819,902,1.15,3.56,0.2439 ,0.9876 ,,1082,3.64,0.613691367,0.8560 ,0.9970 ,,北京新机场线,
城三5G海淀培黎职业学院1Z,116.341433,40.018675,2662,6.53,2.02,0.7637 ,0.9938 ,,3582,17.97,0.111118429,0.9940 ,1.0000 ,,清华大学,
通州5G王各庄村东北角2H,116.729411,39.700426,0,0,5.04,0.0000 ,0.9904 ,,0,0,0.199145632,0.0000 ,0.9900 ,,,
昌平5G蓬莱苑东门1Z,116.448301,40.107864,589,1.4,0.22,0.8669 ,1.0000 ,,53,1.54,0.216744481,0.8770 ,0.9940 ,,,
房山5G周口店新海龙乡苑1Z,115.936921,39.674081,2147,8.07,0.51,0.9404 ,0.9789 ,,2153,56.85,0.01327782,1.0000 ,0.9630 ,,,
平谷5G铁塔小薄各庄1H,117.018723,40.124424,0,0,5.45,0.0000 ,0.9295 ,,0,0,0.11950409,0.0000 ,0.9290 ,,,
城三5G海淀北洼西街西段1Z,116.291267,39.935722,0,0,3.5,0.0000 ,0.9871 ,,7400,55.13,0,1.0000 ,0.9970 ,,,
通州5G师姑庄村东2H,116.765278,39.914723,50,3.34,0.36,0.9026 ,0.9836 ,,60,3.68,0.024302819,0.9930 ,0.9830 ,,,
城三5G海淀后沙涧村北美德恒1Z,116.144443,40.120102,2652,0,4,0.0000 ,0.9544 ,,1311,23.14,0,1.0000 ,0.9080 ,,,
怀柔5G王化村东南1H,116.667791,40.310995,52,27.42,27.83,0.4963 ,0.9769 ,,0,0,2.037426003,0.0000 ,0.9990 ,,,
通州5G庙上村2H,116.73578,39.90065,0,0,0.25,0.0000 ,0.9969 ,,1269,32.15,0.214779878,0.9930 ,0.9960 ,,,
城三5G海淀中科院光电研究所南侧1Z,116.27555,40.06988,0,0,3.12,0.0000 ,0.9904 ,,1906,99.8,0.562452241,0.9940 ,1.0000 ,,,
通州5G东马各庄2H,116.684715,39.725788,0,0,3.55,0.0000 ,0.9905 ,,0,0,0.283103286,0.0000 ,0.9900 ,,,
顺义5G石家营1H,116.613287,40.191165,240,5.06,6.75,0.4284 ,0.9724 ,,445,9.23,0.220037976,0.9770 ,0.9730 ,,,
大兴5G旧宫世界之花售楼处南1H,116.419166,39.816388,2906,9.01,0.58,0.9392 ,0.9955 ,,5757,11.74,0.014865023,0.9990 ,1.0000 ,,,
房山5G阎村闫村公园1Z,116.085501,39.713401,3984,7.33,2.09,0.7786 ,0.9657 ,,5884,28.38,0.047565795,0.9980 ,0.9560 ,,,
通州5G喇嘛庄村北2H,116.730226,39.962026,93,2.36,2.82,0.4549 ,0.9966 ,,71,2.59,0.235377852,0.9170 ,0.9920 ,,,
延庆5G南辛堡3Z,115.961652,40.448052,532,3.35,2.13,0.6108 ,0.9963 ,,72,3.68,1.550141906,0.7040 ,0.9950 ,,北京延庆世园会区域,
城三5G海淀苏三四村村东1Z,116.183686,40.085145,355,9.77,7.85,0.5544 ,0.9905 ,,460,19,1.793407505,0.9140 ,0.9990 ,,,
城三5G石景山龙海添一市场西1Z,116.179748,39.939879,1273,2.08,0.29,0.8760 ,0.9467 ,,1483,24.28,0.187351021,0.9920 ,0.9770 ,,,
通州5G马驹桥张各庄东南2H,116.56949,39.74075,207,2.37,3.52,0.4022 ,0.9738 ,,8,2.6,1.129429779,0.6970 ,0.9910 ,,,
城一5G朝阳金台里1H,116.470406,39.920471,1845,6.63,16.67,0.2844 ,0.9905 ,,2214,19.23,2.240342082,0.8960 ,1.0000 ,,,
平谷5G铁塔峪口胡辛庄1H,116.979693,40.169728,0,0,6.37,0.0000 ,0.9937 ,,0,0,0.052222489,0.0000 ,0.9930 ,,,
昌平5G邓庄村1Z,116.186444,40.230431,493,15.2,16.07,0.4861 ,0.9951 ,,932,28.85,3.038487156,0.9050 ,0.9950 ,,,
城三5G门头沟紫金新园小区1Z,116.098867,39.891641,1980,0,0.04,0.0000 ,0.9923 ,,2631,42.02,0.015513656,1.0000 ,0.9970 ,,,
大兴5G青云店镇西南1H,116.501388,39.674166,267,0.69,1.65,0.2932 ,0.9966 ,,459,3.55,0.145997784,0.9600 ,0.9990 ,,,
大兴5G欣荣北大街南口1H,116.500397,39.617783,60,0.06,1.29,0.0444 ,0.7748 ,,10,0.07,0.931293073,0.0660 ,1.0000 ,,,
城一5G朝阳东马各庄东南1H,116.584145,39.872089,91,0.18,1.37,0.1141 ,0.9995 ,,138,1.65,0.141081197,0.9210 ,0.9990 ,,,
密云5G龙潭沟小区1H,117.0568,40.49851,144,207.88,3.85,0.9818 ,0.9996 ,,225,0.8,0.148722362,0.8440 ,0.9950 ,,首都密云生态涵养典范区,
城三5G海淀冷泉村西山果园南侧1Z,116.228001,40.019961,132,0,2.62,0.0000 ,0.7708 ,,150,4.24,0.054233703,0.9870 ,0.9680 ,,,
延庆5G林场派出所3Z,116.014791,40.347081,0,0,0.07,0.0000 ,0.9884 ,,0,0,0.073855532,0.0000 ,0.9980 ,,,
房山5G青龙湖六环大马村1Z,116.093599,39.751826,3096,0.42,1.06,0.2836 ,0.9904 ,,3847,37.14,0.028935038,0.9990 ,0.9620 ,,北京良乡大学城,0.028935038
通州5G双埠头村中2H,116.69231,39.96038,36,2.81,0.49,0.8505 ,0.9971 ,,71,3.86,0.071190014,0.9820 ,0.9890 ,,,
延庆5G八达岭中学3Z,115.964721,40.363606,8,3.1,1.94,0.6156 ,0.9991 ,,10,3.41,0.515610078,0.8690 ,1.0000 ,,,
通州5G宋庄平家疃西2H,116.712884,40.016476,8,1.26,3.45,0.2675 ,0.9904 ,,10,1.39,0.073009029,0.9500 ,0.9940 ,,,
大兴5G青云店垡上营1H,116.554713,39.69431,0,0,13,0.0000 ,0.9904 ,,0,0,3.762071333,0.0000 ,0.9900 ,,,
通州5G永乐店东张各庄南2H,116.79396,39.70722,275,4.7,11.05,0.2986 ,0.9695 ,,485,9.22,2.252580222,0.8040 ,0.9670 ,,,
顺义5G现代花园西高速出口1H,116.61729,40.11013,1593,6.86,0.56,0.9240 ,0.9921 ,,2614,8.66,0.028984517,0.9970 ,0.9990 ,,,
城三5G海淀神舟商旅酒店东南1Z,116.253555,40.065801,0,0,5.27,0.0000 ,0.9905 ,,1434,32.8,0.076515676,0.9980 ,1.0000 ,,,
城一5G朝阳吕家营2049号1H,116.459732,39.834785,203,9.54,16.45,0.3670 ,0.9981 ,,423,13.86,3.131463599,0.8160 ,0.9980 ,,北京小红门商圈,
城一5G朝阳东坝焦沙路北焦庄村1H,116.58444,39.95416,198,2.7,1.75,0.6071 ,0.9924 ,,349,2.66,0.131949615,0.9530 ,0.9750 ,,,
城一5G朝阳垡头北侧1H,116.514722,39.865833,133,3.99,5.08,0.4399 ,0.9959 ,,362,5.72,0.773611263,0.8810 ,1.0000 ,,北京工业大学,
通州5G半截河村西北2H,116.79034,39.64165,42,0.5,1.51,0.2502 ,0.9572 ,,244,2.67,0.322246146,0.8920 ,1.0000 ,,,
通州5G国际图书城北2H,116.61964,39.83752,387,9.86,18.03,0.3537 ,0.9623 ,,954,13.24,2.270125692,0.8540 ,0.9790 ,,,
密云5G移动综合楼1HM,116.811405,40.351652,0,0,0.05,0.0000 ,0.9997 ,,0,0,0.071433222,0.0000 ,0.9990 ,,,
顺义5G前渠河东1H,116.521339,40.149587,0,0,13.11,0.0000 ,0.9868 ,,0,0,0.256412814,0.0000 ,0.9860 ,,,
密云5G苍头桥头1H,116.749001,40.395101,76,0.36,3.02,0.1061 ,0.9940 ,,91,1.87,0.219791233,0.8950 ,0.9990 ,,,
大兴5G宇天顺1H,116.397308,39.782364,126,9.2,14.25,0.3924 ,0.9839 ,,137,7.37,1.928664597,0.7920 ,0.9900 ,,,
城一5G朝阳绿丰家园北门1H,116.574137,39.874515,278,2.55,4.09,0.3845 ,0.9937 ,,432,6.94,1.061429159,0.8670 ,0.9910 ,,北京工业大学,
密云5G潮汇大桥南1H,116.806618,40.342125,180,2.04,0.47,0.8120 ,0.9911 ,,426,3.62,0.306630238,0.9220 ,0.9960 ,,,
通州5G南火垡工业区2H,116.658762,39.795965,572,23.39,7.63,0.7541 ,0.9920 ,,0,0,1.561354013,0.0000 ,0.9970 ,,,
城二5G丰台看丹老年公寓北1Z,116.260408,39.823367,0,0,1.4,0.0000 ,0.9869 ,,1178,23.88,0.02533034,0.9990 ,1.0000 ,,首都经济贸易科技园区,
延庆5G旧县3Z,116.080611,40.549731,489,3.9,1.55,0.7157 ,0.9924 ,,478,39.49,0.051813042,0.9990 ,1.0000 ,,,
通州5G太玉园东北2H,116.699322,39.854331,0,0,1,0.0000 ,0.9915 ,,1083,14.93,0,1.0000 ,0.9910 ,,首都副中心5G示范区,
顺义5G张家务村南1H,116.822364,40.135063,0,0,9.25,0.0000 ,0.9780 ,,0,0,1.57938608,0.0000 ,0.9780 ,,,
城二5G丰台区张仪村路与大瓦窑西二街交叉口2Z,116.229135,39.859791,0,0,3,0.0000 ,0.9963 ,,5468,26.7,0,1.0000 ,1.0000 ,,,
城二5G丰台铁路局北京车辆段1Z,116.282107,39.891678,0,0,1.8,0.0000 ,0.9821 ,,573,11.44,0.184197392,0.9840 ,0.9920 ,,,
昌平5G化工大学南口校区西1Z,116.139056,40.247552,8,59.29,33.36,0.6399 ,0.9904 ,,0,0,0.326120095,0.0000 ,1.0000 ,,,
城一5G朝阳安信捷达物流公司北侧1H,116.58349,39.85062,127,0.67,0.68,0.4947 ,0.9937 ,,342,2.73,0.025651553,0.9910 ,0.9910 ,,北京工业大学,
城二5G丰台大红门锦苑西南1H,116.407574,39.814769,8,7.52,3,0.7147 ,0.9968 ,,10,8.27,0,1.0000 ,1.0000 ,,,
房山5G燕山工厂二厂西侧1Z,115.948125,39.738608,0,0,0.66,0.0000 ,0.9723 ,,236,23.38,0.020734237,0.9990 ,0.9820 ,,,
大兴5G新机场高速刘二村北1H,116.377712,39.725082,1965,7.06,0.04,0.9941 ,0.9985 ,,3881,9.7,0.002524722,1.0000 ,0.9980 ,,,
城一5G朝阳何各庄西1H,116.481628,40.035786,53,1.21,4.29,0.2200 ,0.9877 ,,108,2.35,0.474150124,0.8320 ,0.9930 ,,对外经贸大学,
房山5G良乡梨村1Z,116.179222,39.711095,4427,5.61,3.04,0.6490 ,0.9644 ,,6550,149.25,0.544997796,0.9960 ,0.9630 ,,北京良乡大学城,0.544997796
城三5G海淀南玉河村北1Z,116.22731,40.11183,4373,0,0.62,0.0000 ,0.9471 ,,5977,43.83,0.046539012,0.9990 ,1.0000 ,,,
通州5G台湖东区2H,116.64716,39.83233,342,7.46,1.25,0.8562 ,0.9900 ,,615,11.27,0.198274384,0.9830 ,0.9990 ,,首都副中心5G示范区,
密云5G季庄工业区1H,116.802031,40.373088,59,1.84,2.2,0.4559 ,0.9988 ,,195,0.87,0.162508637,0.8420 ,0.9980 ,,,
昌平5G八达岭奥莱北1Z,116.162266,40.234718,2,0,7.11,0.0000 ,0.9962 ,,3189,31.33,1.548982797,0.9530 ,1.0000 ,,,
大兴5G亦庄揖斐电子西南1H,116.526761,39.782491,177,4.71,11.9,0.2837 ,0.9754 ,,1216,9.74,2.678094563,0.7840 ,0.9960 ,,,
城三5G海淀后沙涧东北1Z,116.148781,40.109211,1081,2.05,1.06,0.6593 ,0.9961 ,,1668,7.55,0.128762567,0.9830 ,1.0000 ,,,
城三5G海淀北清郊野休闲园1Z,116.130665,40.067761,420,1.47,0.17,0.8948 ,0.9717 ,,222,0.95,0.027289272,0.9720 ,0.9980 ,,,
城三5G海淀辛店家园1Z,116.258129,40.083533,480,3.78,2.15,0.6376 ,0.9842 ,,1157,16.12,0.056360793,0.9970 ,0.9640 ,,,
城三5G海淀厢红旗路北1Z,116.243136,40.013562,1515,61.05,2.72,0.9574 ,0.9904 ,,1429,53.22,3.924912485,0.9310 ,0.9720 ,,,
城二5G丰台大红门北方汇隆产业园1H,116.402488,39.834822,0,0,13.66,0.0000 ,0.9974 ,,0,0,2.236307866,0.0000 ,0.9970 ,,,
平谷5G铁塔小辛寨村南1H,117.09114,40.15603,102,2.25,11.03,0.1692 ,0.9924 ,,134,1.69,0.065532673,0.9630 ,0.8850 ,,首都东部绿色生态谷,
平谷5G联通东高村东1H,117.124701,40.106701,214,1.3,0.7,0.6508 ,0.9616 ,,165,2.6,0.013262441,0.9950 ,0.9980 ,,首都东部绿色生态谷,
城三5G海淀京海车辆管理所1Z,116.12619,40.08998,312,1.88,0.45,0.8056 ,0.9975 ,,443,3.4,0.470581358,0.8780 ,0.9870 ,,,
城一5G朝阳金盏汽车服务中心西侧1H,116.561043,39.997547,12,5.83,7.01,0.4538 ,0.9977 ,,14,6.41,0.802970579,0.8890 ,1.0000 ,,对外经贸大学,
城一5G朝阳东风乡半截塔村南1H,116.512777,39.964722,38,0.44,10.28,0.0410 ,0.9851 ,,14,0.48,2.031026712,0.1920 ,0.9990 ,,,
城一5G朝阳李县坟村农机院1H,116.45972,40.05305,539,3.22,3.11,0.5085 ,0.9989 ,,448,2.96,0.072687619,0.9760 ,0.9950 ,,,
城三5G海淀狂飙乐园1Z,116.13511,40.05141,118,0.53,1.05,0.3349 ,1.0000 ,,149,0.79,0.002504164,0.9970 ,0.9860 ,,,
房山5G城关电信北市村1Z,115.985589,39.685525,630,11.21,0.27,0.9764 ,0.9585 ,,847,25.18,1.338840492,0.9500 ,0.9750 ,,,
城一5G朝阳洪杰兴业1H,116.507502,39.827502,1126,3.97,1.55,0.7199 ,0.9944 ,,2433,22.2,0.020313774,0.9990 ,0.9990 ,,北京小红门商圈,
密云5G脑血管医院1H,116.81742,40.35356,229,9.86,9.57,0.5076 ,0.9871 ,,384,7.78,0.415899423,0.9490 ,0.9910 ,,首都密云生态涵养典范区,
城一5G朝阳白墙子村东南1H,116.488405,39.843102,359,8.74,1.32,0.8690 ,0.9937 ,,284,3.87,0.027224556,0.9930 ,0.9990 ,,北京小红门商圈,
城二5G丰台世纪森林公园1Z,116.239195,39.819808,507,2.3,0.03,0.9868 ,0.9935 ,,6153,21.95,0.190788152,0.9910 ,0.9860 ,,,
昌平5G尚信村G1Z,116.382785,40.135951,243,6.92,0.74,0.9029 ,0.9760 ,,14,7.61,0.709695806,0.9150 ,0.9680 ,,,
通州5G武窑村2H,116.77555,39.83925,572,4.8,9.5,0.3355 ,0.9763 ,,786,11.4,1.056519465,0.9150 ,0.9840 ,,,
